year,round,from_country_id,to_country_id,from_country,to_country,total_points,tele_points,jury_points
2010-05-01,final,HR,ES,CROATIA,SPAIN,0,0,0
2010-05-01,final,IE,ES,IRELAND,SPAIN,0,0,0
2010-05-01,final,IL,ES,ISRAEL,SPAIN,1,0,1
2010-05-01,final,IS,ES,ICELAND,SPAIN,0,0,0
2010-05-01,final,LT,ES,LITHUANIA,SPAIN,8,0,8
2010-05-01,final,LV,ES,LATVIA,SPAIN,5,0,5
2010-05-01,final,MD,ES,MOLDOVA,SPAIN,4,0,4
2010-05-01,final,MK,ES,NORTH MACEDONIA,SPAIN,0,0,0
2010-05-01,final,MT,ES,MALTA,SPAIN,0,0,0
2010-05-01,final,NL,ES,NETHERLANDS,SPAIN,0,0,0
2010-05-01,final,NO,ES,NORWAY,SPAIN,0,0,0
2010-05-01,final,PL,ES,POLAND,SPAIN,0,0,0
2010-05-01,final,PT,ES,PORTUGAL,SPAIN,12,0,12
2010-05-01,final,RO,ES,ROMANIA,SPAIN,2,0,2
2010-05-01,final,RS,ES,SERBIA,SPAIN,0,0,0
2010-05-01,final,RU,ES,RUSSIA,SPAIN,4,0,4
2010-05-01,final,SE,ES,SWEDEN,SPAIN,0,0,0
2010-05-01,final,SI,ES,SLOVENIA,SPAIN,5,0,5
2010-05-01,final,SK,ES,SLOVAKIA,SPAIN,0,0,0
2010-05-01,final,TR,ES,TURKIYE,SPAIN,0,0,0
2010-05-01,final,UA,ES,UKRAINE,SPAIN,4,0,4
2010-05-01,semi-final-2,AM,SE,ARMENIA,SWEDEN,3,0,3
2010-05-01,semi-final-2,AZ,SE,AZERBAIJAN,SWEDEN,2,0,2
2010-05-01,semi-final-2,BG,SE,BULGARIA,SWEDEN,0,0,0
2010-05-01,semi-final-2,CH,SE,SWITZERLAND,SWEDEN,10,0,10
2010-05-01,semi-final-2,CY,SE,CYPRUS,SWEDEN,1,0,1
2010-05-01,semi-final-2,DK,SE,DENMARK,SWEDEN,12,0,12
2010-05-01,semi-final-2,GB,SE,UNITED KINGDOM,SWEDEN,3,0,3
2010-05-01,semi-final-2,GE,SE,GEORGIA,SWEDEN,0,0,0
2010-05-01,semi-final-2,HR,SE,CROATIA,SWEDEN,2,0,2
2010-05-01,semi-final-2,IE,SE,IRELAND,SWEDEN,5,0,5
2010-05-01,semi-final-2,IL,SE,ISRAEL,SWEDEN,0,0,0
2010-05-01,semi-final-2,LT,SE,LITHUANIA,SWEDEN,3,0,3
2010-05-01,semi-final-2,NL,SE,NETHERLANDS,SWEDEN,6,0,6
2010-05-01,semi-final-2,NO,SE,NORWAY,SWEDEN,12,0,12
2010-05-01,semi-final-2,RO,SE,ROMANIA,SWEDEN,1,0,1
2010-05-01,semi-final-2,SE,SE,SWEDEN,SWEDEN,0,0,0
2010-05-01,semi-final-2,SI,SE,SLOVENIA,SWEDEN,0,0,0
2010-05-01,semi-final-2,TR,SE,TURKIYE,SWEDEN,2,0,2
2010-05-01,semi-final-2,UA,SE,UKRAINE,SWEDEN,0,0,0
2010-05-01,semi-final-2,AM,CH,ARMENIA,SWITZERLAND,0,0,0
2010-05-01,semi-final-2,AZ,CH,AZERBAIJAN,SWITZERLAND,0,0,0
2010-05-01,semi-final-2,BG,CH,BULGARIA,SWITZERLAND,0,0,0
2010-05-01,semi-final-2,CH,CH,SWITZERLAND,SWITZERLAND,0,0,0
2010-05-01,semi-final-2,CY,CH,CYPRUS,SWITZERLAND,0,0,0
2010-05-01,semi-final-2,DK,CH,DENMARK,SWITZERLAND,0,0,0
2010-05-01,semi-final-2,GB,CH,UNITED KINGDOM,SWITZERLAND,0,0,0
2010-05-01,semi-final-2,GE,CH,GEORGIA,SWITZERLAND,2,0,2
2010-05-01,semi-final-2,HR,CH,CROATIA,SWITZERLAND,0,0,0
2010-05-01,semi-final-2,IE,CH,IRELAND,SWITZERLAND,0,0,0
2010-05-01,semi-final-2,IL,CH,ISRAEL,SWITZERLAND,0,0,0
2010-05-01,semi-final-2,LT,CH,LITHUANIA,SWITZERLAND,0,0,0
2010-05-01,semi-final-2,NL,CH,NETHERLANDS,SWITZERLAND,0,0,0
2010-05-01,semi-final-2,NO,CH,NORWAY,SWITZERLAND,0,0,0
2010-05-01,semi-final-2,RO,CH,ROMANIA,SWITZERLAND,0,0,0
2010-05-01,semi-final-2,SE,CH,SWEDEN,SWITZERLAND,0,0,0
2010-05-01,semi-final-2,SI,CH,SLOVENIA,SWITZERLAND,0,0,0
2010-05-01,semi-final-2,TR,CH,TURKIYE,SWITZERLAND,0,0,0
2010-05-01,semi-final-2,UA,CH,UKRAINE,SWITZERLAND,0,0,0
2010-05-01,final,AL,TR,ALBANIA,TURKIYE,8,0,8
2010-05-01,semi-final-2,AM,TR,ARMENIA,TURKIYE,0,0,0
2010-05-01,final,AM,TR,ARMENIA,TURKIYE,0,0,0
2010-05-01,semi-final-2,AZ,TR,AZERBAIJAN,TURKIYE,12,0,12
2010-05-01,final,AZ,TR,AZERBAIJAN,TURKIYE,12,0,12
2010-05-01,final,BA,TR,BOSNIA AND HERZEGOVINA,TURKIYE,10,0,10
2010-05-01,final,BE,TR,BELGIUM,TURKIYE,6,0,6
2010-05-01,final,BG,TR,BULGARIA,TURKIYE,10,0,10
2010-05-01,semi-final-2,BG,TR,BULGARIA,TURKIYE,12,0,12
2010-05-01,final,BY,TR,BELARUS,TURKIYE,3,0,3
2010-05-01,semi-final-2,CH,TR,SWITZERLAND,TURKIYE,8,0,8
2010-05-01,final,CH,TR,SWITZERLAND,TURKIYE,3,0,3
2010-05-01,final,CY,TR,CYPRUS,TURKIYE,0,0,0
2010-05-01,semi-final-2,CY,TR,CYPRUS,TURKIYE,0,0,0
2010-05-01,final,DE,TR,GERMANY,TURKIYE,10,0,10
2010-05-01,final,DK,TR,DENMARK,TURKIYE,6,0,6
2010-05-01,semi-final-2,DK,TR,DENMARK,TURKIYE,10,0,10
2010-05-01,final,EE,TR,ESTONIA,TURKIYE,6,0,6
2010-05-01,final,ES,TR,SPAIN,TURKIYE,3,0,3
2010-05-01,final,FI,TR,FINLAND,TURKIYE,3,0,3
2010-05-01,final,FR,TR,FRANCE,TURKIYE,12,0,12
2010-05-01,final,GB,TR,UNITED KINGDOM,TURKIYE,10,0,10
2010-05-01,semi-final-2,GB,TR,UNITED KINGDOM,TURKIYE,8,0,8
2010-05-01,final,GE,TR,GEORGIA,TURKIYE,5,0,5
2010-05-01,semi-final-2,GE,TR,GEORGIA,TURKIYE,6,0,6
2010-05-01,final,GR,TR,GREECE,TURKIYE,0,0,0
2010-05-01,semi-final-2,HR,TR,CROATIA,TURKIYE,8,0,8
2010-05-01,final,HR,TR,CROATIA,TURKIYE,12,0,12
2010-05-01,semi-final-2,IE,TR,IRELAND,TURKIYE,8,0,8
2010-05-01,final,IE,TR,IRELAND,TURKIYE,1,0,1
2010-05-01,semi-final-2,IL,TR,ISRAEL,TURKIYE,0,0,0
2010-05-01,final,IL,TR,ISRAEL,TURKIYE,0,0,0
2010-05-01,final,IS,TR,ICELAND,TURKIYE,0,0,0
2010-05-01,semi-final-2,LT,TR,LITHUANIA,TURKIYE,8,0,8
2010-05-01,final,LT,TR,LITHUANIA,TURKIYE,4,0,4
2010-05-01,final,LV,TR,LATVIA,TURKIYE,0,0,0
2010-05-01,final,MD,TR,MOLDOVA,TURKIYE,0,0,0
2010-05-01,final,MK,TR,NORTH MACEDONIA,TURKIYE,10,0,10
2010-05-01,final,MT,TR,MALTA,TURKIYE,0,0,0
2010-05-01,final,NL,TR,NETHERLANDS,TURKIYE,8,0,8
2010-05-01,semi-final-2,NL,TR,NETHERLANDS,TURKIYE,7,0,7
2010-05-01,final,NO,TR,NORWAY,TURKIYE,2,0,2
2010-05-01,semi-final-2,NO,TR,NORWAY,TURKIYE,1,0,1
2010-05-01,final,PL,TR,POLAND,TURKIYE,0,0,0
2010-05-01,final,PT,TR,PORTUGAL,TURKIYE,0,0,0
2010-05-01,final,RO,TR,ROMANIA,TURKIYE,8,0,8
2010-05-01,semi-final-2,RO,TR,ROMANIA,TURKIYE,7,0,7
2010-05-01,final,RS,TR,SERBIA,TURKIYE,3,0,3
2010-05-01,final,RU,TR,RUSSIA,TURKIYE,0,0,0
2010-05-01,semi-final-2,SE,TR,SWEDEN,TURKIYE,10,0,10
2010-05-01,final,SE,TR,SWEDEN,TURKIYE,5,0,5
2010-05-01,final,SI,TR,SLOVENIA,TURKIYE,2,0,2
2010-05-01,semi-final-2,SI,TR,SLOVENIA,TURKIYE,3,0,3
2010-05-01,final,SK,TR,SLOVAKIA,TURKIYE,0,0,0
2010-05-01,final,TR,TR,TURKIYE,TURKIYE,0,0,0
2010-05-01,semi-final-2,TR,TR,TURKIYE,TURKIYE,0,0,0
2010-05-01,semi-final-2,UA,TR,UKRAINE,TURKIYE,10,0,10
2010-05-01,final,UA,TR,UKRAINE,TURKIYE,8,0,8
2010-05-01,final,AL,UA,ALBANIA,UKRAINE,0,0,0
2010-05-01,final,AM,UA,ARMENIA,UKRAINE,8,0,8
2010-05-01,semi-final-2,AM,UA,ARMENIA,UKRAINE,10,0,10
2010-05-01,final,AZ,UA,AZERBAIJAN,UKRAINE,10,0,10
2010-05-01,semi-final-2,AZ,UA,AZERBAIJAN,UKRAINE,8,0,8
2010-05-01,final,BA,UA,BOSNIA AND HERZEGOVINA,UKRAINE,0,0,0
2010-05-01,final,BE,UA,BELGIUM,UKRAINE,0,0,0
2010-05-01,semi-final-2,BG,UA,BULGARIA,UKRAINE,6,0,6
2010-05-01,final,BG,UA,BULGARIA,UKRAINE,7,0,7
2010-05-01,final,BY,UA,BELARUS,UKRAINE,10,0,10
2010-05-01,semi-final-2,CH,UA,SWITZERLAND,UKRAINE,0,0,0
2010-05-01,final,CH,UA,SWITZERLAND,UKRAINE,0,0,0
2010-05-01,final,CY,UA,CYPRUS,UKRAINE,6,0,6
2010-05-01,semi-final-2,CY,UA,CYPRUS,UKRAINE,6,0,6
2010-05-01,final,DE,UA,GERMANY,UKRAINE,0,0,0
2010-05-01,final,DK,UA,DENMARK,UKRAINE,0,0,0
2010-05-01,semi-final-2,DK,UA,DENMARK,UKRAINE,3,0,3
2010-05-01,final,EE,UA,ESTONIA,UKRAINE,0,0,0
2010-05-01,final,ES,UA,SPAIN,UKRAINE,0,0,0
2010-05-01,final,FI,UA,FINLAND,UKRAINE,0,0,0
2010-05-01,final,FR,UA,FRANCE,UKRAINE,2,0,2
2010-05-01,semi-final-2,GB,UA,UNITED KINGDOM,UKRAINE,2,0,2
2010-05-01,final,GB,UA,UNITED KINGDOM,UKRAINE,5,0,5
2010-05-01,semi-final-2,GE,UA,GEORGIA,UKRAINE,7,0,7
2010-05-01,final,GE,UA,GEORGIA,UKRAINE,7,0,7
2010-05-01,final,GR,UA,GREECE,UKRAINE,0,0,0
2010-05-01,semi-final-2,HR,UA,CROATIA,UKRAINE,6,0,6
2010-05-01,final,HR,UA,CROATIA,UKRAINE,0,0,0
2010-05-01,semi-final-2,IE,UA,IRELAND,UKRAINE,2,0,2
2010-05-01,final,IE,UA,IRELAND,UKRAINE,0,0,0
2010-05-01,final,IL,UA,ISRAEL,UKRAINE,2,0,2
2010-05-01,semi-final-2,IL,UA,ISRAEL,UKRAINE,2,0,2
2010-05-01,final,IS,UA,ICELAND,UKRAINE,0,0,0
2010-05-01,semi-final-2,LT,UA,LITHUANIA,UKRAINE,10,0,10
2010-05-01,final,LT,UA,LITHUANIA,UKRAINE,6,0,6
2010-05-01,final,LV,UA,LATVIA,UKRAINE,7,0,7
2010-05-01,final,MD,UA,MOLDOVA,UKRAINE,8,0,8
2010-05-01,final,MK,UA,NORTH MACEDONIA,UKRAINE,0,0,0
2010-05-01,final,MT,UA,MALTA,UKRAINE,0,0,0
2010-05-01,final,NL,UA,NETHERLANDS,UKRAINE,7,0,7
2010-05-01,semi-final-2,NL,UA,NETHERLANDS,UKRAINE,2,0,2
2010-05-01,final,NO,UA,NORWAY,UKRAINE,0,0,0
2010-05-01,semi-final-2,NO,UA,NORWAY,UKRAINE,4,0,4
2010-05-01,final,PL,UA,POLAND,UKRAINE,3,0,3
2010-05-01,final,PT,UA,PORTUGAL,UKRAINE,0,0,0
2010-05-01,semi-final-2,RO,UA,ROMANIA,UKRAINE,5,0,5
2010-05-01,final,RO,UA,ROMANIA,UKRAINE,5,0,5
2010-05-01,final,RS,UA,SERBIA,UKRAINE,7,0,7
2010-05-01,final,RU,UA,RUSSIA,UKRAINE,7,0,7
2010-05-01,semi-final-2,SE,UA,SWEDEN,UKRAINE,0,0,0
2010-05-01,final,SE,UA,SWEDEN,UKRAINE,0,0,0
2010-05-01,semi-final-2,SI,UA,SLOVENIA,UKRAINE,1,0,1
2010-05-01,final,SI,UA,SLOVENIA,UKRAINE,0,0,0
2010-05-01,final,SK,UA,SLOVAKIA,UKRAINE,0,0,0
2010-05-01,final,TR,UA,TURKIYE,UKRAINE,1,0,1
2010-05-01,semi-final-2,TR,UA,TURKIYE,UKRAINE,3,0,3
2010-05-01,semi-final-2,UA,UA,UKRAINE,UKRAINE,0,0,0
2010-05-01,final,UA,UA,UKRAINE,UKRAINE,0,0,0
2010-05-01,final,AL,GB,ALBANIA,UNITED KINGDOM,1,0,1
2010-05-01,final,AM,GB,ARMENIA,UNITED KINGDOM,0,0,0
2010-05-01,final,AZ,GB,AZERBAIJAN,UNITED KINGDOM,2,0,2
2010-05-01,final,BA,GB,BOSNIA AND HERZEGOVINA,UNITED KINGDOM,0,0,0
2010-05-01,final,BE,GB,BELGIUM,UNITED KINGDOM,0,0,0
2010-05-01,final,BG,GB,BULGARIA,UNITED KINGDOM,0,0,0
2010-05-01,final,BY,GB,BELARUS,UNITED KINGDOM,0,0,0
2010-05-01,final,CH,GB,SWITZERLAND,UNITED KINGDOM,0,0,0
2010-05-01,final,CY,GB,CYPRUS,UNITED KINGDOM,0,0,0
2010-05-01,final,DE,GB,GERMANY,UNITED KINGDOM,0,0,0
2010-05-01,final,DK,GB,DENMARK,UNITED KINGDOM,0,0,0
2010-05-01,final,EE,GB,ESTONIA,UNITED KINGDOM,0,0,0
2010-05-01,final,ES,GB,SPAIN,UNITED KINGDOM,0,0,0
2010-05-01,final,FI,GB,FINLAND,UNITED KINGDOM,0,0,0
2010-05-01,final,FR,GB,FRANCE,UNITED KINGDOM,0,0,0
2010-05-01,final,GB,GB,UNITED KINGDOM,UNITED KINGDOM,0,0,0
2010-05-01,final,GE,GB,GEORGIA,UNITED KINGDOM,3,0,3
2010-05-01,final,GR,GB,GREECE,UNITED KINGDOM,0,0,0
2010-05-01,final,HR,GB,CROATIA,UNITED KINGDOM,0,0,0
2010-05-01,final,IE,GB,IRELAND,UNITED KINGDOM,4,0,4
2010-05-01,final,IL,GB,ISRAEL,UNITED KINGDOM,0,0,0
2010-05-01,final,IS,GB,ICELAND,UNITED KINGDOM,0,0,0
2010-05-01,final,LT,GB,LITHUANIA,UNITED KINGDOM,0,0,0
2010-05-01,final,LV,GB,LATVIA,UNITED KINGDOM,0,0,0
2010-05-01,final,MD,GB,MOLDOVA,UNITED KINGDOM,0,0,0
2010-05-01,final,MK,GB,NORTH MACEDONIA,UNITED KINGDOM,0,0,0
2010-05-01,final,MT,GB,MALTA,UNITED KINGDOM,0,0,0
2010-05-01,final,NL,GB,NETHERLANDS,UNITED KINGDOM,0,0,0
2010-05-01,final,NO,GB,NORWAY,UNITED KINGDOM,0,0,0
2010-05-01,final,PL,GB,POLAND,UNITED KINGDOM,0,0,0
2010-05-01,final,PT,GB,PORTUGAL,UNITED KINGDOM,0,0,0
2010-05-01,final,RO,GB,ROMANIA,UNITED KINGDOM,0,0,0
2010-05-01,final,RS,GB,SERBIA,UNITED KINGDOM,0,0,0
2010-05-01,final,RU,GB,RUSSIA,UNITED KINGDOM,0,0,0
2010-05-01,final,SE,GB,SWEDEN,UNITED KINGDOM,0,0,0
2010-05-01,final,SI,GB,SLOVENIA,UNITED KINGDOM,0,0,0
2010-05-01,final,SK,GB,SLOVAKIA,UNITED KINGDOM,0,0,0
2010-05-01,final,TR,GB,TURKIYE,UNITED KINGDOM,0,0,0
2010-05-01,final,UA,GB,UKRAINE,UNITED KINGDOM,0,0,0
2011-05-01,semi-final-1,AL,AL,ALBANIA,ALBANIA,0,0,0
2011-05-01,semi-final-1,AM,AL,ARMENIA,ALBANIA,0,0,0
2011-05-01,semi-final-1,AZ,AL,AZERBAIJAN,ALBANIA,2,0,2
2011-05-01,semi-final-1,CH,AL,SWITZERLAND,ALBANIA,6,0,6
2011-05-01,semi-final-1,ES,AL,SPAIN,ALBANIA,0,0,0
2011-05-01,semi-final-1,FI,AL,FINLAND,ALBANIA,0,0,0
2011-05-01,semi-final-1,GB,AL,UNITED KINGDOM,ALBANIA,0,0,0
2011-05-01,semi-final-1,GE,AL,GEORGIA,ALBANIA,0,0,0
2011-05-01,semi-final-1,GR,AL,GREECE,ALBANIA,12,0,12
2011-05-01,semi-final-1,HR,AL,CROATIA,ALBANIA,7,0,7
2011-05-01,semi-final-1,HU,AL,HUNGARY,ALBANIA,0,0,0
2011-05-01,semi-final-1,IS,AL,ICELAND,ALBANIA,0,0,0
2011-05-01,semi-final-1,LT,AL,LITHUANIA,ALBANIA,0,0,0
2011-05-01,semi-final-1,MT,AL,MALTA,ALBANIA,0,0,0
2011-05-01,semi-final-1,NO,AL,NORWAY,ALBANIA,0,0,0
2011-05-01,semi-final-1,PL,AL,POLAND,ALBANIA,0,0,0
2011-05-01,semi-final-1,PT,AL,PORTUGAL,ALBANIA,4,0,4
2011-05-01,semi-final-1,RS,AL,SERBIA,ALBANIA,0,0,0
2011-05-01,semi-final-1,RU,AL,RUSSIA,ALBANIA,0,0,0
2011-05-01,semi-final-1,SM,AL,SAN MARINO,ALBANIA,8,0,8
2011-05-01,semi-final-1,TR,AL,TURKIYE,ALBANIA,8,0,8
2011-05-01,semi-final-1,AL,AM,ALBANIA,ARMENIA,0,0,0
2011-05-01,semi-final-1,AM,AM,ARMENIA,ARMENIA,0,0,0
2011-05-01,semi-final-1,AZ,AM,AZERBAIJAN,ARMENIA,0,0,0
2011-05-01,semi-final-1,CH,AM,SWITZERLAND,ARMENIA,0,0,0
2011-05-01,semi-final-1,ES,AM,SPAIN,ARMENIA,3,0,3
2011-05-01,semi-final-1,FI,AM,FINLAND,ARMENIA,0,0,0
2011-05-01,semi-final-1,GB,AM,UNITED KINGDOM,ARMENIA,0,0,0
2011-05-01,semi-final-1,GE,AM,GEORGIA,ARMENIA,8,0,8
2011-05-01,semi-final-1,GR,AM,GREECE,ARMENIA,8,0,8
2011-05-01,semi-final-1,HR,AM,CROATIA,ARMENIA,0,0,0
2011-05-01,semi-final-1,HU,AM,HUNGARY,ARMENIA,0,0,0
2011-05-01,semi-final-1,IS,AM,ICELAND,ARMENIA,4,0,4
2011-05-01,semi-final-1,LT,AM,LITHUANIA,ARMENIA,0,0,0
2011-05-01,semi-final-1,MT,AM,MALTA,ARMENIA,7,0,7
2011-05-01,semi-final-1,NO,AM,NORWAY,ARMENIA,0,0,0
2011-05-01,semi-final-1,PL,AM,POLAND,ARMENIA,2,0,2
2011-05-01,semi-final-1,PT,AM,PORTUGAL,ARMENIA,0,0,0
2011-05-01,semi-final-1,RS,AM,SERBIA,ARMENIA,0,0,0
2011-05-01,semi-final-1,RU,AM,RUSSIA,ARMENIA,8,0,8
2011-05-01,semi-final-1,SM,AM,SAN MARINO,ARMENIA,7,0,7
2011-05-01,semi-final-1,TR,AM,TURKIYE,ARMENIA,7,0,7
2011-05-01,final,AL,AT,ALBANIA,AUSTRIA,0,0,0
2011-05-01,final,AM,AT,ARMENIA,AUSTRIA,3,0,3
2011-05-01,semi-final-2,AT,AT,AUSTRIA,AUSTRIA,0,0,0
2011-05-01,final,AT,AT,AUSTRIA,AUSTRIA,0,0,0
2011-05-01,final,AZ,AT,AZERBAIJAN,AUSTRIA,0,0,0
2011-05-01,final,BA,AT,BOSNIA AND HERZEGOVINA,AUSTRIA,7,0,7
2011-05-01,semi-final-2,BA,AT,BOSNIA AND HERZEGOVINA,AUSTRIA,7,0,7
2011-05-01,semi-final-2,BE,AT,BELGIUM,AUSTRIA,0,0,0
2011-05-01,final,BE,AT,BELGIUM,AUSTRIA,0,0,0
2011-05-01,semi-final-2,BG,AT,BULGARIA,AUSTRIA,10,0,10
2011-05-01,final,BG,AT,BULGARIA,AUSTRIA,5,0,5
2011-05-01,semi-final-2,BY,AT,BELARUS,AUSTRIA,0,0,0
2011-05-01,final,BY,AT,BELARUS,AUSTRIA,0,0,0
2011-05-01,final,CH,AT,SWITZERLAND,AUSTRIA,7,0,7
2011-05-01,final,CY,AT,CYPRUS,AUSTRIA,0,0,0
2011-05-01,semi-final-2,CY,AT,CYPRUS,AUSTRIA,4,0,4
2011-05-01,semi-final-2,DE,AT,GERMANY,AUSTRIA,12,0,12
2011-05-01,final,DE,AT,GERMANY,AUSTRIA,12,0,12
2011-05-01,semi-final-2,DK,AT,DENMARK,AUSTRIA,5,0,5
2011-05-01,final,DK,AT,DENMARK,AUSTRIA,1,0,1
2011-05-01,semi-final-2,EE,AT,ESTONIA,AUSTRIA,2,0,2
2011-05-01,final,EE,AT,ESTONIA,AUSTRIA,0,0,0
2011-05-01,final,ES,AT,SPAIN,AUSTRIA,0,0,0
2011-05-01,final,FI,AT,FINLAND,AUSTRIA,1,0,1
2011-05-01,final,FR,AT,FRANCE,AUSTRIA,0,0,0
2011-05-01,semi-final-2,FR,AT,FRANCE,AUSTRIA,1,0,1
2011-05-01,final,GB,AT,UNITED KINGDOM,AUSTRIA,2,0,2
2011-05-01,final,GE,AT,GEORGIA,AUSTRIA,3,0,3
2011-05-01,final,GR,AT,GREECE,AUSTRIA,0,0,0
2011-05-01,final,HR,AT,CROATIA,AUSTRIA,3,0,3
2011-05-01,final,HU,AT,HUNGARY,AUSTRIA,2,0,2
2011-05-01,semi-final-2,IE,AT,IRELAND,AUSTRIA,2,0,2
2011-05-01,final,IE,AT,IRELAND,AUSTRIA,0,0,0
2011-05-01,semi-final-2,IL,AT,ISRAEL,AUSTRIA,1,0,1
2011-05-01,final,IL,AT,ISRAEL,AUSTRIA,0,0,0
2011-05-01,final,IS,AT,ICELAND,AUSTRIA,0,0,0
2011-05-01,semi-final-2,IT,AT,ITALY,AUSTRIA,5,0,5
2011-05-01,final,IT,AT,ITALY,AUSTRIA,0,0,0
2011-05-01,final,LT,AT,LITHUANIA,AUSTRIA,0,0,0
2011-05-01,final,LV,AT,LATVIA,AUSTRIA,0,0,0
2011-05-01,semi-final-2,LV,AT,LATVIA,AUSTRIA,0,0,0
2011-05-01,final,MD,AT,MOLDOVA,AUSTRIA,0,0,0
2011-05-01,semi-final-2,MD,AT,MOLDOVA,AUSTRIA,0,0,0
2011-05-01,semi-final-2,MK,AT,NORTH MACEDONIA,AUSTRIA,0,0,0
2011-05-01,final,MK,AT,NORTH MACEDONIA,AUSTRIA,2,0,2
2011-05-01,final,MT,AT,MALTA,AUSTRIA,2,0,2
2011-05-01,semi-final-2,NL,AT,NETHERLANDS,AUSTRIA,3,0,3
2011-05-01,final,NL,AT,NETHERLANDS,AUSTRIA,1,0,1
2011-05-01,final,NO,AT,NORWAY,AUSTRIA,0,0,0
2011-05-01,final,PL,AT,POLAND,AUSTRIA,0,0,0
2011-05-01,final,PT,AT,PORTUGAL,AUSTRIA,0,0,0
2011-05-01,semi-final-2,RO,AT,ROMANIA,AUSTRIA,0,0,0
2011-05-01,final,RO,AT,ROMANIA,AUSTRIA,0,0,0
2011-05-01,final,RS,AT,SERBIA,AUSTRIA,0,0,0
2011-05-01,final,RU,AT,RUSSIA,AUSTRIA,0,0,0
2011-05-01,final,SE,AT,SWEDEN,AUSTRIA,4,0,4
2011-05-01,semi-final-2,SE,AT,SWEDEN,AUSTRIA,4,0,4
2011-05-01,final,SI,AT,SLOVENIA,AUSTRIA,5,0,5
2011-05-01,semi-final-2,SI,AT,SLOVENIA,AUSTRIA,7,0,7
2011-05-01,semi-final-2,SK,AT,SLOVAKIA,AUSTRIA,5,0,5
2011-05-01,final,SK,AT,SLOVAKIA,AUSTRIA,3,0,3
2011-05-01,final,SM,AT,SAN MARINO,AUSTRIA,0,0,0
2011-05-01,final,TR,AT,TURKIYE,AUSTRIA,1,0,1
2011-05-01,semi-final-2,UA,AT,UKRAINE,AUSTRIA,1,0,1
2011-05-01,final,UA,AT,UKRAINE,AUSTRIA,0,0,0
2011-05-01,semi-final-1,AL,AZ,ALBANIA,AZERBAIJAN,5,0,5
2011-05-01,final,AL,AZ,ALBANIA,AZERBAIJAN,8,0,8
2011-05-01,semi-final-1,AM,AZ,ARMENIA,AZERBAIJAN,0,0,0
2011-05-01,final,AM,AZ,ARMENIA,AZERBAIJAN,0,0,0
2011-05-01,final,AT,AZ,AUSTRIA,AZERBAIJAN,8,0,8
2011-05-01,semi-final-1,AZ,AZ,AZERBAIJAN,AZERBAIJAN,0,0,0
2011-05-01,final,AZ,AZ,AZERBAIJAN,AZERBAIJAN,0,0,0
2011-05-01,final,BA,AZ,BOSNIA AND HERZEGOVINA,AZERBAIJAN,8,0,8
2011-05-01,final,BE,AZ,BELGIUM,AZERBAIJAN,3,0,3
2011-05-01,final,BG,AZ,BULGARIA,AZERBAIJAN,0,0,0
2011-05-01,final,BY,AZ,BELARUS,AZERBAIJAN,6,0,6
2011-05-01,semi-final-1,CH,AZ,SWITZERLAND,AZERBAIJAN,1,0,1
2011-05-01,final,CH,AZ,SWITZERLAND,AZERBAIJAN,1,0,1
2011-05-01,final,CY,AZ,CYPRUS,AZERBAIJAN,8,0,8
2011-05-01,final,DE,AZ,GERMANY,AZERBAIJAN,0,0,0
2011-05-01,final,DK,AZ,DENMARK,AZERBAIJAN,0,0,0
2011-05-01,final,EE,AZ,ESTONIA,AZERBAIJAN,8,0,8
2011-05-01,semi-final-1,ES,AZ,SPAIN,AZERBAIJAN,1,0,1
2011-05-01,final,ES,AZ,SPAIN,AZERBAIJAN,0,0,0
2011-05-01,semi-final-1,FI,AZ,FINLAND,AZERBAIJAN,5,0,5
2011-05-01,final,FI,AZ,FINLAND,AZERBAIJAN,5,0,5
2011-05-01,final,FR,AZ,FRANCE,AZERBAIJAN,6,0,6
2011-05-01,final,GB,AZ,UNITED KINGDOM,AZERBAIJAN,0,0,0
2011-05-01,semi-final-1,GB,AZ,UNITED KINGDOM,AZERBAIJAN,4,0,4
2011-05-01,final,GE,AZ,GEORGIA,AZERBAIJAN,8,0,8
2011-05-01,semi-final-1,GE,AZ,GEORGIA,AZERBAIJAN,12,0,12
2011-05-01,semi-final-1,GR,AZ,GREECE,AZERBAIJAN,7,0,7
2011-05-01,final,GR,AZ,GREECE,AZERBAIJAN,5,0,5
2011-05-01,semi-final-1,HR,AZ,CROATIA,AZERBAIJAN,10,0,10
2011-05-01,final,HR,AZ,CROATIA,AZERBAIJAN,10,0,10
2011-05-01,semi-final-1,HU,AZ,HUNGARY,AZERBAIJAN,7,0,7
2011-05-01,final,HU,AZ,HUNGARY,AZERBAIJAN,7,0,7
2011-05-01,final,IE,AZ,IRELAND,AZERBAIJAN,0,0,0
2011-05-01,final,IL,AZ,ISRAEL,AZERBAIJAN,4,0,4
2011-05-01,semi-final-1,IS,AZ,ICELAND,AZERBAIJAN,8,0,8
2011-05-01,final,IS,AZ,ICELAND,AZERBAIJAN,8,0,8
2011-05-01,final,IT,AZ,ITALY,AZERBAIJAN,0,0,0
2011-05-01,semi-final-1,LT,AZ,LITHUANIA,AZERBAIJAN,10,0,10
2011-05-01,final,LT,AZ,LITHUANIA,AZERBAIJAN,8,0,8
2011-05-01,final,LV,AZ,LATVIA,AZERBAIJAN,2,0,2
