year,to_country_id,to_country,performer,song,place_contest,running_final,place_final,points_final,points_tele_final,points_jury_final,lyrics,youtube_url
1959,ch,Switzerland,Christa Williams,Irgendwoher,4,8,4,14,0,14,"Fremder Himmel, fremde Sterne, endlos wie die Ewigkeit\nSuch' ich rastlos in der Ferne traurig die Vergangenheit\n\nIrgendwoher, kommt übers Meer eine Liebesmelodie\nSehnsucht und Schmerz erfüllt mein Herz\nUnsre Zeit vergess' ich nie\n\nDu, Märchen vom Glück, bitte komm' doch zurück\nLass' mich nicht einsam sein\nIch wusste ja nicht, dass das Herz mir einst bricht\nWarum bin ich so allein?\n\nIrgendwoher, kommt übers Meer diese Liebesmelodie\nWenn du auch längst nie mehr dran denkst\nDiese Zeit vergess' ich nie\n\nDu, Märchen vom Glück, bitte komm' doch zurück\nLass' mich nicht einsam sein\nIch wusste ja nicht, dass mein Herz mir einst bricht\nWarum bin ich so allein?\n\nIrgendwoher, kommt übers Meer diese Liebesmelodie\nWenn du auch längst, nie mehr dran denkst\nDiese Zeit vergess' ich nie\nDiese Zeit vergess' ich nie",https://youtube.com/watch?v=uAB_OJ8UveU
1959,dk,Denmark,Birthe Wilke,"Uh, Jeg Ville Ønske Jeg Var Dig",5,2,5,12,0,12,"Elsker man fuldt, elsker man helt\nEr ingen delt natur\nOg man er tro, tro mod amour\nSå vil jeg elskes igen\nLyt derfor til mig, min ven\n\nFor uh... jeg ville ønske, jeg var dig\nUh... hvor skulle jeg dog elske mig\nKlappe min kind og stryge mit hår\nOg skænke mig sol og vår\nTusinde kys og tusinde kæl\nDet undte jeg tit mig selv\nSå uh... jeg ville ønske, jeg var dig\nUh... hvor skulle jeg knuselske mig\nSikke et sus og sikke et liv\nOg sikke et perspektiv\nJa, uh... jeg ville ønske, jeg var dig\n\nDerfor spør' jeg dig: Gik du samme vej\nOg mødte du dig i kyssenes leg\nHvis omvendt du var mig\nNår vi bli'r halvfems, si'r vi: Hvem er hvem's?\nFortryllende du, jeg synger som nu:\nDa du da da dej da du\n\nSå uh... jeg ville ønske, jeg var dig\nUh... men hvis en dag du fri'r til mig\nSå si'r jeg: Du, det gik som det sku'\nSå gifter du dig med mig\nSå uh... det var da godt at du var dig\n\nDerfor spør' jeg dig: Gik du samme vej\nOg mødte du dig i kyssenes leg\nHvis omvendt du var mig\nNår vi bli'r halvfems si'r vi: Hvem er hvem's?\nFortryllende du, jeg synger som nu:\nDa du da da dig da du\n\nSå uh... jeg ville ønske, jeg var dig\nUh... men hvis en dag du fri'r til mig\nSå si'r jeg: Du det gik som det sku'\nSå gifter du dig med mig\nSå uh... det var da godt, at du var dig",https://youtube.com/watch?v=0HkweMhGKG8
1959,it,Italy,Domenico Modugno,Piove,6,3,6,9,0,9,"Mille violini suonati dal vento\nTutti i colori dell'arcobaleno\nVanno a fermare una pioggia d'argento\nMa piove, piove sul nostro amor\n\nCiao, ciao, bambina, un bacio ancora\nE poi per sempre ti perderò\nCome una fiaba, l'amore passa\nC'era una volta poi non c'è più\n\nCos'è che trema sul tuo visino?\nÈ pioggia o pianto? Dimmi cos'è\nVorrei trovare parole nuove\nMa piove, piove sul nostro amor\n\nCiao, bambina!\nTi voglio bene da morire!\nCiao! Ciao!\n\nCiao, ciao, bambina, non ti voltare\nNon posso dirti rimani ancor\nVorrei trovare parole nuove\nMa piove, piove sul nostro amor",https://youtube.com/watch?v=n0enVNAU5sY
1959,be,Belgium,Bob Benny,Hou Toch Van Mij,6,11,6,9,0,9,"Meer dan een rijkdom, meer dan een macht\nMeer dan een roem naar trouw of naar pracht\nLiefste, verlang ik naar jou\n\nAl m'n geluk, al wat ik betracht\nLigt in jouw hand, zo blank en zo zacht\nLiefste, verhoor mij toch gauw\n\nHou toch van mij\nZoveel als de bloem van zonneschijn houdt\nTeder, omdat de zon haar ontluiken doet\n\nHou toch van mij\nZoveel als de ster van duisternis houdt\nEeuwig, omdat het duister haar stralen doet\n\nLiefste, hou toch van mij\nZoveel als de vlam zich hecht aan het hout\nHevig, opdat het vuur feller laaien zou\n\nSchenk mij je hele hart in liefd' en trouw\nHou toch van mij zoveel als ik hou van jou\n\nHou toch van mij\nZoveel als de bloem van zonneschijn houdt\nTeder, omdat de zon haar ontluiken doet\n\nHou toch van mij\nZoveel als de ster van duisternis houdt\nEeuwig, omdat het duister haar stralen doet\n\nLiefste, hou toch van mij\nZoveel als de vlam zich hecht aan het hout\nHevig, opdat het vuur feller laaien zou\n\nSchenk mij je hele hart in liefd' en trouw\nHou toch van mij zoveel als ik hou van jou",https://youtube.com/watch?v=VkxrfcoSwOs
1959,de,Germany,Alice and Ellen Kessler,Heut' Woll'n Wir Tanzen Geh'n,8,6,8,5,0,5,"Hallo, Boy, heute Abend wollen wir tanzen gehn\nHallo, Boy, heute wollen wir uns im Rhythmus drehn\nHast du Zeit? Dann komm mit, sag nicht nein\nHeute wollen wir glücklich sein\n\nHallo, Boy, heute Abend ist die Band so gut\nHallo, Boy, und wir haben doch Musik im Blut\nHast du Zeit? Dann komm mit, sag nicht nein\nSchön ist doch die Welt zu zwein\n\nUnd darum wolln wir tanzen, tanzen\nOhne Pause bis morgen früh\nImmer tanzen, tanzen nach dieser Melodie\n\nHallo, Boy, alle Sorgen lassen wir zuhaus\nHallo, Boy, und wir tanzen uns mal richtig aus\nHast du Zeit? Dann komm mit, sag nicht nein\nHeute wollen wir glücklich sein\n\nWas die Teenager begeistert\nUnd was allen Twens gefällt\nJa, was jeder immer gerne hört\nDas ist Musik aus aller Welt\n\nUnd darum wolln wir tanzen, tanzen\nOhne Pause bis morgen früh\nImmer tanzen, tanzen nach dieser Melodie\n\nHallo, Boy, alle Sorgen lassen wir zuhaus\nHallo, Boy, und wir tanzen uns mal richtig aus\nHast du Zeit? Dann komm mit, sag nicht nein\nHeute wollen wir beide glücklich sein",https://youtube.com/watch?v=hetvfnTLsT0
1959,se,Sweden,Brita Borg,Augustin,9,7,9,4,0,4,"Kära barn, stanna hemma i afton är du snäll\nRedan mörkret nästan fallit på\nSnälla mamma, du vet, vi ska träffas just i kväll\nInte ska han väl ensam då gå?\nOm han får vänta sekunden på sin vän\nGår han genast hem och kommer aldrig mer igen\n\nAugustin väntar aldrig på en flicka som är kär\nHan är ung, han är kung, han är grann och populär\nHåll min hatt, var är skorna?\nHämta broschen i mitt skrin\nSnart så ska jag möta Augustin\n\nKära mor, sitt ej uppe och vänta är du snäll\nSnart så ska jag fylla tjugotvå\nDet ska inte bli sent som det blev i förrgår kväll\nÅh, nu måste jag skynda mig på\nSpringer jag fort ska jag hinna så precis\nAj, där gick en maska, och just nu naturligtvis\n\nAugustin väntar aldrig på en flicka som är kär\nHan är ung, han är kung, han är grann och populär\nSka han nu kanske hinna bort och vissla hos Kristin?\nEller väntar du mig, Augustin?\n\nMed förvåning och oro han står i månens sken\nVad är nu det här för nonchalans?\nAldrig har han tänkt krusa en jänta som är sen\nNej, då fick väl nån annan en chans\nMen så är livet: Att det man inte får\nJust är det som man vill ha, om ni mig rätt förstår\n\nAugustin han fick vänta tills han själv blev lika kär\nFastän ung, fastän kung\nFastän grann och populär\nJa, så går det för den som blir för plötsligt maskulin\nOch det glömmer aldrig Augustin\nOch det glömmer aldrig Augustin",https://youtube.com/watch?v=AsTBC75F5Ds
1959,at,Austria,Ferry Graf,Der K. Und K. Kalypso Aus Wien,9,9,9,4,0,4,"Kalypso aus Caracas?\nKalypso aus Rio? O nein!\nKalypso aus Mexiko?\nAus Wien muß er sein!\n\nDas ist der K. und K. Kalypso aus Wien\nDer Kalypso aus Wien\nDa spürt man hie und da auch Straußmelodien\nDoch etwas Paprika liegt ebenfalls drin\nIm K. und K. Kalypso aus Wien\nIm Kalypso aus Wien\n\nDer kommt nicht aus Ecuador\nDer ist nicht aus Spanien, o nein!\nDer kommt mir nur spanisch vor\nWoher kann der sein?\n\nDas ist der K. und K. Kalypso aus Wien\nDer Kalypso aus Wien\nDen tanzen viele wie die Polka aus Brünn\nUnd mancher jodelt noch im Schlaf vor sich hin:\nDen K. und K.\nD-lo-hi-ti... d-lo-hi-ti... o-lo-hi-ti... o-lo-hi-ti...\nDen K. und K. Kalypso aus Wien\nDen Kalypso aus Wien\n\nDas ist der K. und K. Kalypso aus Wien\nDer Kalypso aus Wien\nDen tanzen viele wie die Polka aus Brünn\nUnd mancher jodelt noch im Schlaf vor sich hin:\nDen K. und K.\nD-lo-hi-ti... o-lo-hi-ti... o-lo-hi-ti... o-lo-hi-ti...\nDen K. und K. Kalypso aus Wien\nDen Kalypso aus Wien",https://youtube.com/watch?v=_PMFkXaW090
1959,mc,Monaco,Jacques Pills,Mon Ami Pierrot,11,4,11,1,0,1,"Mon pauvre Pierrot, tu fais le gros dos\nEt ta mine est triste comme ta vie d'artiste\nOn ne t'aime plus, tes chansons d'amour\nSont trop ingénues, laisse là tes habits de velours\n\nLe public, d'un bravo, décida de ton sort\nFaut tirer le rideau sur ta vie\nFini la comédie, ton théâtre est bien mort\nEt ton chant s'est enfui dans la nuit\n\nMon pauvre Pierrot, mon ami Pierrot\nDe tant d'infortune au clair de la lune\nMon ami Pierrot qui n'a que deux mots\nJ'aimais bien ta plume, même quand elle n'était qu'un sanglot\n\nSi les temps ont changé, arlequin démodé\nMoi, je suis pour toujours ton ami\nCar tu as enchanté mes plus belles années\nC'est pourquoi je te dis aujourd'hui\n\nMon ami Pierrot qui fait le gros dos\nQui n'a plus de scène\nViens chanter tes amours et ta peine\nAvec moi",https://youtube.com/watch?v=Gwqzn3FNVWw
1960,fr,France,Jacqueline Boyer,Tom Pillibi,1,13,1,32,0,32,"Tom Pillibi a deux châteaux – le premier en Écosse\nTom Pillibi a deux châteaux – l'autre au Monténégro\nIl a aussi deux grands vaisseaux qui vont au bout du monde\nChercher des ors et des coraux et les plus beaux joyaux\n\nIl a d'la chance – Tom Pillibi\nEt moi, je pense que je suis son amie\nIl est si riche, que je l'envie\nIl est si riche – sacré Tom Pillibi\n\nTom Pillibi a deux secrets qu'il ne livre à personne\nTom Pillibi a deux secrets – moi seule, je les connais\nLa fille du roi lui sourit et l'attend dans sa chambre\nLa fille du roi lui sourit et la bergère aussi\n\nIl a d'la chance – Tom Pillibi\nEt moi, je pense que je suis son amie\nQuelle bonne étoile veille sur lui?\nQuelle bonne étoile? – Sacré Tom Pillibi\n\nTom Pillibi n'a qu'un défaut, le mal n'est pas bien grave\nTom Pillibi n'a qu'un défaut, le mal n'est pas bien gros\nIl est charmant, il a bon cœur, il est plein de vaillance\nIl est charmant, il a bon cœur, mais il est si menteur\n\nQue rien n'existe de tout cela\nMais je m'en fiche quand je suis dans ses bras\nCar je suis reine du grand pays\nOù il m'entraîne – sacré Tom Pillibi",https://youtube.com/watch?v=pL2cekes0yo
1960,gb,United Kingdom,Bryan Johnson,"Looking High, High, High",2,1,2,25,0,25,"I once had a love and oh...\nI loved her very dearly\nShe told me she loved me so\nI thought she spoke sincerely\n\nBut one day, away\nI found that she had flown\nAnd off to find that love of mine\nI set alone\n\nLooking high, high, high\nLooking low, low, low\nWondering why, why, why\nDid she go, go, go?\nFor if I, I, I don't find my love, I know\nI shall die, die, die 'cause I love her so\n\nI journeyed across the sea\nI sought her with devotion\nOh, where she could really be?\nI've not the slightest notion\nBut so bright the light of love within me shone\nI knew full well, what e'er befell, I must go on\n\nLooking high, high, high\nLooking low, low, low\nWondering why, why, why\nDid she go, go, go?\nFor if I, I, I don't find my love, I know\nI shall die, die, die 'cause I love her so\n\nDue east over desert sands\nDue west where grass is greener\nI asked in a dozen lands\nBut none had ever seen her\nIt was clear, I fear, my quest was all in vain\nSo I departed, sad at heart, for home again\n\nLooking high, high, high\nLooking low, low, low\nWondering why, why, why\nDid she go, go, go?\nFor if I, I, I don't find my love, I know\nI shall die, die, die 'cause I love her so\n\nBut when I arrived, all brown\nAnd tanned by wind and weather\nYou sure could have knocked me down\nWith the proverbial feather\nShe stood there, so fair\nAnd sweetly she confessed\nThat she'd been wrong\nAnd all along she'd loved me best\n\nI'd looked high, high, high\nI'd looked low, low, low\nWondering why, why, why\nDid she go, go, go?\nNow that I, I, I have found my love, I know\nTill I die, die, die, I will love her so\n\n(Looking high, high, high)\n(Looking low, low, low)\n(Wondering why, why, why)\n(Did she go, go, go?)\nFor if I, I, I don't find my love, I know\nI shall die, die, die 'cause I love her so\n(Looking high, high, high)",https://youtube.com/watch?v=C2GivwSboXM
1960,mc,Monaco,François Deguelt,Ce Soir-là,3,8,3,15,0,15,"Ce soir-là tu n'avais que tes vingt ans\nÀ m'offrir comme un bouquet de printemps\nÀ l'amour qui m'avait souvent déçu\nJe ne croyais plus, mais quand je t'ai vue...\n\nCe soir-là j'aurais voulu inventer\nDes mots qui n'avaient jamais existé\nDes mots d'amour en habit de gala\nPour ce soir-là\n\nDans tes bras, j'ai compris dès ce soir-là\nQue jamais la vie n'aurait d'attrait pour moi\nLoin de toi\n\nMon amour, je t'ai donné le meilleur\nLe meilleur du plus profond de mon cœur\nDe mon cœur qui garde encore la douceur\nDe ce soir-là\n\nCe soir-là, mais à quoi bon revenir?\nTout cela n'est pour moi qu'un souvenir\nMais je n'ai jamais pu me délivrer du rêve insensé\nQue j'avais bercé\n\nJe t'avais donné bien plus que ma vie\nMais peut-être n'avais-tu pas compris\nQue tu déchirais mon rêve d'enfant\nEn me quittant\n\nEt pourtant si tu me reviens un jour\nDans mon cœur, je garde comme au premier jour\nTant d'amour\n\nTant d'amour toujours pour toi que j'attends\nQue j'attends comme on attend le printemps\nLe printemps, les bras chargés de lilas\nPour ce soir-là\n\nMon amour, je t'attendrai chaque jour\nTant que je vivrai, je serai là\nCe soir-là",https://youtube.com/watch?v=AMi5qpBbSVw
1960,no,Norway,Nora Brockstedt,Voi-voi,4,6,4,11,0,11,"I en liten dal, langt mot nord\nDer hvor solen lyser natten lang\nI en liten dal, langt mot nord\nHørte jeg en samepike sang\n\nSangen var visst kommet med en vind\nSønnenvinden tok den over havet\nPiken var så lys og lett i sinn\nOg rytme fikk hun visst i vuggegave\n\nI en liten dal, glad som få\nHørte jeg en sang som lød som så:\n\nVoi voi, høyt opp i fjellet\nHører du denne hilsen fra meg?\nVoi voi, jeg vil fortelle at jeg venter på deg\nVoi voi, tiden står stille\nNår jeg venter på kjæresten min\nVoi voi, skjebnen vår ville at jeg skulle bli din\n\nVoi voi, om noen dager er det lørdag, du vet\nVoi voi, da vil en fager drøm bli virkelighet\nVoi, snart vil du komme ned til dalen og kjæresten din\nVoi voi, uken er omme, lørdagskvelden blir fin\nLørdagskvelden blir fin\n\nVoi voi, om noen dager er det lørdag, du vet\nVoi voi, da vil en fager drøm bli virkelighet\nVoi, snart vil du komme ned til dalen og kjæresten din\nVoi voi, uken er omme, lørdagskvelden blir fin\nLørdagskvelden blir fin, lørdagskvelden blir fin\n\nVoi voi",https://youtube.com/watch?v=gvPieP0mys4
1960,de,Germany,Wyn Hoop,"Bonne Nuit, Ma Chérie!",4,11,4,11,0,11,"Bonne nuit, ma chérie\nGute Nacht, bitte träume von mir\nBonne nuit, ma chérie\nAuch im Traum bin ich immer bei dir\n\nMeine Liebe wird dich überall begleiten\nWo du auch sein magst, ich bin bei dir\nBonne nuit, ma chérie\nGute Nacht, ich vergesse dich nie\n\nBei der grossen Fiesta\nWurd ein Märchen für mich wahr\nUnd der Rhythmus der Musik\nGeht mir nicht mehr aus dem Sinn\nWeil ich glücklich mit dir war\n\nBonne nuit, ma chérie\nBonne nuit, ma chérie\nAuch im Traum bin ich immer bei dir\n\nMeine Liebe wird dich überall begleiten\nWo du auch sein magst, ich bin bei dir\nBonne nuit, ma chérie\nGute Nacht, ich vergesse dich nie\n\nIch vergesse dich nie\nIch vergesse dich nie",https://youtube.com/watch?v=3dP6ASCSLSk
1960,be,Belgium,Fud Leclerc,Mon Amour Pour Toi,6,5,6,9,0,9,"Mon amour pour toi, c'est comme la mer\nQuand personne n'a marché sur le sable\nMon amour pour toi, c'est comme l'hiver\nQuand l'étoile a trouvé son étable\n\nJe partage avec toi les pavés du chemin\nL'aube claire, l'eau glacée et le pain\nMon amour pour toi, c'est comme la mer\nLe ciel bleu de l'hiver\nL'aube tendre et l'eau claire\n\nUn peu de vent qui tourne en rond\nAutour d'un vieux clocher d'église\nQuatre bateaux sur la mer grise\nUn petit bal peint au néon\n\nEt sous ma chambre minuscule\nL'écho brisé d'un orphéon\nQui fait danser une chanson\nSur mes ivresses noctambules\n\nMon amour pour toi, c'est comme la mer\nQuand personne n'a marché sur le sable\nMon amour pour toi, c'est comme l'hiver\nQuand l'étoile a trouvé son étable\n\nJe partage avec toi les pavés du chemin\nL'aube claire, l'eau glacée et le pain\nMon amour pour toi, c'est comme la mer\nLe ciel bleu de l'hiver\nL'aube tendre et l'eau claire\n\nMon amour, mon amour pour toi",https://youtube.com/watch?v=byD35ZhNeI8
1960,at,Austria,Harry Winter,Du Hast Mich So Fasziniert,7,7,7,6,0,6,"War es am Place du Dôme?\nWar es in Madrid, in Rom?\nWas nützt's, dass viele fragen\nNach längst vergangenen Tagen?\nIch hör' mich nur noch sagen:\n\nDu hast mich so fasziniert\nDass mich nichts interessiert außer nachts von dir zu träumen\nDu hast mich so fasziniert\nDass mir nichts auf der Welt außer dir gefällt, Liebling\n\nDu hast mich so fasziniert\nJa, so hypnotisiert\nDass ich nicht mehr weiß was ich jetzt tu'\nUnd was dann geschieht\nDenn du hast mich so fasziniert\n\nIst es so lang' schon her?\nWeißt du es selbst nicht mehr?\nAch... das ist gar nicht möglich\nDenn das war so unsäglich\nSag' ich dir doch noch täglich:\n\nDu hast mich so fasziniert\nDass mich nichts interessiert außer nachts von dir zu träumen\nDu hast mich so fasziniert\nDass mir nichts auf der Welt außer dir gefällt, Liebling\n\nDu hast mich so fasziniert\nJa, so hypnotisiert\nDass ich nicht mehr weiß was ich jetzt tu'\nUnd was dann geschieht\nDenn du hast mich so fasziniert\n\nEins kommt leider dazu:\nJeder merkt's, nur nicht du",https://youtube.com/watch?v=wSdNep2GPUE
1960,ch,Switzerland,Anita Traversi,Cielo E Terra,8,9,8,5,0,5,"Cielo e terra, sogno e vita\nSulla strada di chi t'ama, come me\nIl confine d'una data\nTu non c'eri ed ora invece sei con me\n\nDi pensiero, di parole si colora\nUn nome chiuso in fondo al cuor\nOra è vero, ho il mio sole\nMa mi chiedo: sarà mio domani ancor?\n\nÈ tanto breve un'ora di dolce intimità\nPerché pensare allora? A quel che poi sarà?\n\nCielo e terra, sogno e vita\nSulla strada di chi t'ama, come me\nIl confine d'una data\nNon sapevo ed ora sa tutto di te\n\nÈ tanto breve un'ora di dolce intimità\nPerché pensare allora? A quel che poi sarà?\n\nCielo e terra, sogno e vita\nSulla strada di chi t'ama, come me\nIl confine d'una data\nNon sapevo ed ora sa tutto di te\n\nCielo e terra, sogno e vita",https://youtube.com/watch?v=wQFa5bcRXUE
1960,it,Italy,Renato Rascel,Romantica,8,12,8,5,0,5,"Tu sei romantica, tu sei romantica\nAmarti è un po' rivivere\n\nTu sei romantica, amarti è un po' rivivere\nNella semplicità, nell'irrealtà di un'altra età\nTu sei romantica, amica delle nuvole\nChe cercano lassù un po' di sol come fai tu\n\nTu sei la musica che ispira l'anima\nSei tu il mio angolo di paradiso, quaggiù\n\nEd io che accanto a te, son ritornato a vivere\nA te racconterò, affiderò i sogni miei\nPerché romantica tu sei\n\n(Tu sei romantica, amarti è un po' rivivere)\n(Nella semplicità, nell'irrealtà di un altra età)\nTu sei la musica che ispira l'anima\nSei tu il mio angolo di paradiso, quaggiù\n\nEd io che accanto a te son ritornato a vivere\nA te racconterò, affiderò i sogni miei\nPerché romantica... perché romantica\nPerché romantica tu sei\n\n(Tu sei romantica)",https://youtube.com/watch?v=JfeQAUOktng
